"Sr.No","State","District","Year","Month","Date","Value"
"152","Tripura","South Tripura",2008,"March",2008-03-01,"37.3"
"153","Tripura","West Tripura",2008,"March",2008-03-01,"56.1"
"154","Tripura","North Tripura",2008,"April",2008-04-01,"83.5"
"155","Tripura","South Tripura",2008,"April",2008-04-01,"7.5"
"156","Tripura","West Tripura",2008,"April",2008-04-01,"24"
"157","Tripura","North Tripura",2008,"May",2008-05-01,"198.5"
"158","Tripura","South Tripura",2008,"May",2008-05-01,"267.5"
"159","Tripura","West Tripura",2008,"May",2008-05-01,"215.3"
"160","Tripura","North Tripura",2008,"June",2008-06-01,"326.7"
"161","Tripura","South Tripura",2008,"June",2008-06-01,"380"
"162","Tripura","West Tripura",2008,"June",2008-06-01,"234.8"
"163","Tripura","North Tripura",2008,"July",2008-07-01,"234.5"
"164","Tripura","South Tripura",2008,"July",2008-07-01,"527.8"
"165","Tripura","West Tripura",2008,"July",2008-07-01,"352.5"
"166","Tripura","North Tripura",2008,"August",2008-08-01,"383.5"
"167","Tripura","South Tripura",2008,"August",2008-08-01,"379.6"
"168","Tripura","West Tripura",2008,"August",2008-08-01,"302.4"
"169","Tripura","North Tripura",2008,"September",2008-09-01,"257.3"
"170","Tripura","South Tripura",2008,"September",2008-09-01,"159.5"
"171","Tripura","West Tripura",2008,"September",2008-09-01,"152.7"
"172","Tripura","North Tripura",2008,"October",2008-10-01,"331.7"
"173","Tripura","South Tripura",2008,"October",2008-10-01,"288"
"174","Tripura","West Tripura",2008,"October",2008-10-01,"198.1"
"175","Tripura","North Tripura",2008,"November",2008-11-01,"0"
"176","Tripura","South Tripura",2008,"November",2008-11-01,"0"
"177","Tripura","West Tripura",2008,"November",2008-11-01,"0"
"178","Tripura","North Tripura",2008,"December",2008-12-01,"0"
"179","Tripura","South Tripura",2008,"December",2008-12-01,"0"
"180","Tripura","West Tripura",2008,"December",2008-12-01,"0.1"
"181","Tripura","North Tripura",2009,"January",2009-01-01,"0"
"182","Tripura","South Tripura",2009,"January",2009-01-01,"0"
"183","Tripura","West Tripura",2009,"January",2009-01-01,"0"
"184","Tripura","North Tripura",2009,"February",2009-02-01,"5.3"
"185","Tripura","South Tripura",2009,"February",2009-02-01,"4"
"186","Tripura","West Tripura",2009,"February",2009-02-01,"3.2"
"187","Tripura","North Tripura",2009,"March",2009-03-01,"28"
"188","Tripura","South Tripura",2009,"March",2009-03-01,"8.4"
"189","Tripura","West Tripura",2009,"March",2009-03-01,"2"
"190","Tripura","North Tripura",2009,"April",2009-04-01,"243.4"
"191","Tripura","South Tripura",2009,"April",2009-04-01,"119.6"
"192","Tripura","West Tripura",2009,"April",2009-04-01,"46.1"
"193","Tripura","North Tripura",2009,"May",2009-05-01,"469.7"
"194","Tripura","South Tripura",2009,"May",2009-05-01,"421.6"
"195","Tripura","West Tripura",2009,"May",2009-05-01,"284.2"
"196","Tripura","North Tripura",2009,"June",2009-06-01,"282.4"
"197","Tripura","South Tripura",2009,"June",2009-06-01,"306.9"
"198","Tripura","West Tripura",2009,"June",2009-06-01,"281.1"
"199","Tripura","North Tripura",2009,"July",2009-07-01,"258.2"
"200","Tripura","South Tripura",2009,"July",2009-07-01,"673.2"
"201","Tripura","West Tripura",2009,"July",2009-07-01,"499.5"
"202","Tripura","North Tripura",2009,"August",2009-08-01,"393.1"
"203","Tripura","South Tripura",2009,"August",2009-08-01,"345.9"
"204","Tripura","West Tripura",2009,"August",2009-08-01,"379.4"
"205","Tripura","North Tripura",2009,"September",2009-09-01,"279.4"
"206","Tripura","South Tripura",2009,"September",2009-09-01,"163.5"
"207","Tripura","West Tripura",2009,"September",2009-09-01,"214.2"
"208","Tripura","North Tripura",2009,"October",2009-10-01,"148.2"
"209","Tripura","South Tripura",2009,"October",2009-10-01,"261.1"
"210","Tripura","West Tripura",2009,"October",2009-10-01,"113.6"
"211","Tripura","North Tripura",2009,"November",2009-11-01,"13.6"
"212","Tripura","South Tripura",2009,"November",2009-11-01,"10.1"
"213","Tripura","West Tripura",2009,"November",2009-11-01,"39.1"
"214","Tripura","North Tripura",2009,"December",2009-12-01,"0"
"215","Tripura","South Tripura",2009,"December",2009-12-01,"0"
"216","Tripura","West Tripura",2009,"December",2009-12-01,"0"
"217","Tripura","North Tripura",2010,"January",2010-01-01,"0"
"218","Tripura","South Tripura",2010,"January",2010-01-01,"0"
"219","Tripura","West Tripura",2010,"January",2010-01-01,"0"
"220","Tripura","North Tripura",2010,"February",2010-02-01,"3.4"
"221","Tripura","South Tripura",2010,"February",2010-02-01,"28"
"222","Tripura","West Tripura",2010,"February",2010-02-01,"7.9"
"223","Tripura","North Tripura",2010,"March",2010-03-01,"132.2"
"224","Tripura","South Tripura",2010,"March",2010-03-01,"56.1"
"225","Tripura","West Tripura",2010,"March",2010-03-01,"98.1"
"226","Tripura","North Tripura",2010,"April",2010-04-01,"474.1"
"227","Tripura","South Tripura",2010,"April",2010-04-01,"36"
"228","Tripura","West Tripura",2010,"April",2010-04-01,"134.8"
"229","Tripura","North Tripura",2010,"May",2010-05-01,"664.7"
"230","Tripura","South Tripura",2010,"May",2010-05-01,"295.1"
"231","Tripura","West Tripura",2010,"May",2010-05-01,"377.1"
"232","Tripura","North Tripura",2010,"June",2010-06-01,"541.2"
"233","Tripura","South Tripura",2010,"June",2010-06-01,"500.9"
"234","Tripura","West Tripura",2010,"June",2010-06-01,"455.8"
"235","Tripura","North Tripura",2010,"July",2010-07-01,"363.6"
"236","Tripura","South Tripura",2010,"July",2010-07-01,"240.5"
"237","Tripura","West Tripura",2010,"July",2010-07-01,"160.4"
"238","Tripura","North Tripura",2010,"August",2010-08-01,"369.6"
"239","Tripura","South Tripura",2010,"August",2010-08-01,"217.5"
"240","Tripura","West Tripura",2010,"August",2010-08-01,"195.1"
"241","Tripura","North Tripura",2010,"September",2010-09-01,"335.1"
"242","Tripura","South Tripura",2010,"September",2010-09-01,"164.9"
"243","Tripura","West Tripura",2010,"September",2010-09-01,"224.1"
"244","Tripura","North Tripura",2010,"October",2010-10-01,"200.5"
"245","Tripura","South Tripura",2010,"October",2010-10-01,"323.7"
"246","Tripura","West Tripura",2010,"October",2010-10-01,"279.3"
"247","Tripura","North Tripura",2010,"November",2010-11-01,"4.2"
"248","Tripura","South Tripura",2010,"November",2010-11-01,"0.1"
"249","Tripura","West Tripura",2010,"November",2010-11-01,"5.3"
"250","Tripura","North Tripura",2010,"December",2010-12-01,"43.1"
"251","Tripura","South Tripura",2010,"December",2010-12-01,"14.4"
"252","Tripura","West Tripura",2010,"December",2010-12-01,"34.3"
