"Sr.No","State","District","Year","Month","Date","Value"
"130","Manipur","Churachandpur",2007,"August",2007-08-01,"N.A."
"131","Manipur","Imphal",2007,"August",2007-08-01,"89.8"
"132","Manipur","Senapati",2007,"August",2007-08-01,"257.6"
"133","Manipur","Churachandpur",2007,"September",2007-09-01,"N.A."
"134","Manipur","Imphal",2007,"September",2007-09-01,"156.9"
"135","Manipur","Senapati",2007,"September",2007-09-01,"321.2"
"136","Manipur","Churachandpur",2007,"October",2007-10-01,"N.A."
"137","Manipur","Imphal",2007,"October",2007-10-01,"140.6"
"138","Manipur","Senapati",2007,"October",2007-10-01,"197.8"
"139","Manipur","Churachandpur",2007,"November",2007-11-01,"N.A."
"140","Manipur","Imphal",2007,"November",2007-11-01,"49.7"
"141","Manipur","Senapati",2007,"November",2007-11-01,"82.4"
"142","Manipur","Churachandpur",2007,"December",2007-12-01,"N.A."
"143","Manipur","Imphal",2007,"December",2007-12-01,"0.2"
"144","Manipur","Senapati",2007,"December",2007-12-01,"0"
"145","Manipur","Churachandpur",2008,"January",2008-01-01,"N.A."
"146","Manipur","Imphal",2008,"January",2008-01-01,"33.3"
"147","Manipur","Senapati",2008,"January",2008-01-01,"0"
"148","Manipur","Churachandpur",2008,"February",2008-02-01,"N.A."
"149","Manipur","Imphal",2008,"February",2008-02-01,"31.7"
"150","Manipur","Senapati",2008,"February",2008-02-01,"5"
"151","Manipur","Churachandpur",2008,"March",2008-03-01,"N.A."
"152","Manipur","Imphal",2008,"March",2008-03-01,"78.9"
"153","Manipur","Senapati",2008,"March",2008-03-01,"29"
"154","Manipur","Churachandpur",2008,"April",2008-04-01,"N.A."
"155","Manipur","Imphal",2008,"April",2008-04-01,"14.8"
"156","Manipur","Senapati",2008,"April",2008-04-01,"30.8"
"157","Manipur","Churachandpur",2008,"May",2008-05-01,"N.A."
"158","Manipur","Imphal",2008,"May",2008-05-01,"93.2"
"159","Manipur","Senapati",2008,"May",2008-05-01,"106.2"
"160","Manipur","Churachandpur",2008,"June",2008-06-01,"N.A."
"161","Manipur","Imphal",2008,"June",2008-06-01,"170.1"
"162","Manipur","Senapati",2008,"June",2008-06-01,"275.8"
"163","Manipur","Churachandpur",2008,"July",2008-07-01,"N.A."
"164","Manipur","Imphal",2008,"July",2008-07-01,"256"
"165","Manipur","Senapati",2008,"July",2008-07-01,"14.2"
"166","Manipur","Churachandpur",2008,"August",2008-08-01,"N.A."
"167","Manipur","Imphal",2008,"August",2008-08-01,"200.5"
"168","Manipur","Senapati",2008,"August",2008-08-01,"329.4"
"169","Manipur","Churachandpur",2008,"September",2008-09-01,"N.A."
"170","Manipur","Imphal",2008,"September",2008-09-01,"85.6"
"171","Manipur","Senapati",2008,"September",2008-09-01,"279.6"
"172","Manipur","Churachandpur",2008,"October",2008-10-01,"N.A."
"173","Manipur","Imphal",2008,"October",2008-10-01,"95.8"
"174","Manipur","Senapati",2008,"October",2008-10-01,"19.2"
"175","Manipur","Churachandpur",2008,"November",2008-11-01,"N.A."
"176","Manipur","Imphal",2008,"November",2008-11-01,"0.9"
"177","Manipur","Senapati",2008,"November",2008-11-01,"0"
"178","Manipur","Churachandpur",2008,"December",2008-12-01,"N.A."
"179","Manipur","Imphal",2008,"December",2008-12-01,"2"
"180","Manipur","Senapati",2008,"December",2008-12-01,"12"
"181","Manipur","Churachandpur",2009,"January",2009-01-01,"N.A."
"182","Manipur","Imphal",2009,"January",2009-01-01,"0"
"183","Manipur","Senapati",2009,"January",2009-01-01,"0"
"184","Manipur","Churachandpur",2009,"February",2009-02-01,"N.A."
"185","Manipur","Imphal",2009,"February",2009-02-01,"22.5"
"186","Manipur","Senapati",2009,"February",2009-02-01,"N.A."
"187","Manipur","Churachandpur",2009,"March",2009-03-01,"N.A."
"188","Manipur","Imphal",2009,"March",2009-03-01,"40.1"
"189","Manipur","Senapati",2009,"March",2009-03-01,"70.6"
"190","Manipur","Churachandpur",2009,"April",2009-04-01,"N.A."
"191","Manipur","Imphal",2009,"April",2009-04-01,"74.4"
"192","Manipur","Senapati",2009,"April",2009-04-01,"21.2"
"193","Manipur","Churachandpur",2009,"May",2009-05-01,"N.A."
"194","Manipur","Imphal",2009,"May",2009-05-01,"105.3"
"195","Manipur","Senapati",2009,"May",2009-05-01,"111.2"
"196","Manipur","Churachandpur",2009,"June",2009-06-01,"N.A."
"197","Manipur","Imphal",2009,"June",2009-06-01,"108.1"
