"Sr.No","State","District","Year","Month","Date","Value"
"140","Mizoram","Chhimtuipui",2009,"October",2009-10-01,"N.A."
"141","Mizoram","Aizwal",2009,"November",2009-11-01,"12"
"142","Mizoram","Chhimtuipui",2009,"November",2009-11-01,"N.A."
"143","Mizoram","Aizwal",2009,"December",2009-12-01,"0"
"144","Mizoram","Chhimtuipui",2009,"December",2009-12-01,"N.A."
"145","Mizoram","Aizwal",2010,"January",2010-01-01,"0.1"
"146","Mizoram","Chhimtuipui",2010,"January",2010-01-01,"N.A."
"147","Mizoram","Aizwal",2010,"February",2010-02-01,"15.8"
"148","Mizoram","Chhimtuipui",2010,"February",2010-02-01,"N.A."
"149","Mizoram","Aizwal",2010,"March",2010-03-01,"135"
"150","Mizoram","Chhimtuipui",2010,"March",2010-03-01,"N.A."
"151","Mizoram","Aizwal",2010,"April",2010-04-01,"197.7"
"152","Mizoram","Chhimtuipui",2010,"April",2010-04-01,"N.A."
"153","Mizoram","Aizwal",2010,"May",2010-05-01,"308"
"154","Mizoram","Chhimtuipui",2010,"May",2010-05-01,"N.A."
"155","Mizoram","Aizwal",2010,"June",2010-06-01,"383.5"
"156","Mizoram","Chhimtuipui",2010,"June",2010-06-01,"N.A."
"157","Mizoram","Aizwal",2010,"July",2010-07-01,"282.6"
"158","Mizoram","Chhimtuipui",2010,"July",2010-07-01,"N.A."
"159","Mizoram","Aizwal",2010,"August",2010-08-01,"493.8"
"160","Mizoram","Chhimtuipui",2010,"August",2010-08-01,"N.A."
"161","Mizoram","Aizwal",2010,"September",2010-09-01,"405.7"
"162","Mizoram","Chhimtuipui",2010,"September",2010-09-01,"N.A."
"163","Mizoram","Aizwal",2010,"October",2010-10-01,"246.3"
"164","Mizoram","Chhimtuipui",2010,"October",2010-10-01,"N.A."
"165","Mizoram","Aizwal",2010,"November",2010-11-01,"15.2"
"166","Mizoram","Chhimtuipui",2010,"November",2010-11-01,"N.A."
"167","Mizoram","Aizwal",2010,"December",2010-12-01,"49.2"
"168","Mizoram","Chhimtuipui",2010,"December",2010-12-01,"0"
